true,restored,edge_type
"['10.1016/S0031-9422(99)00132-6', 'Anticancer']","['10.1016/S0031-9422(99)00132-6', ['Cytotoxic', 'Antioxidant', 'Anticancer', 'Antiallergenic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Insecticidal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1021/np4006822', 'Cytotoxic']","['10.1021/np4006822', ['Cytotoxic', 'Antioxidant', 'Anticancer', 'Antiallergenic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Insecticidal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1021/np030100t', 'Antioxidant']","['10.1021/np030100t', ['Antioxidant', 'Cytotoxic', 'Anticancer', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Insecticidal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1093/mutage/gep034', 'Cytotoxic']","['10.1093/mutage/gep034', ['Cytotoxic', 'Anticancer', 'Antiallergenic', 'Antioxidant', 'Inhibition of Cathepsin V', 'Antibacterial', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1590/S0103-50532005000800025', 'Inhibition of Acetylcholinesterase']","['10.1590/S0103-50532005000800025', ['Cytotoxic', 'Antioxidant', 'Antibacterial', 'Anticancer', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Insecticidal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1590/S0100-40422012000700020', 'Inhibition of Acetylcholinesterase']","['10.1590/S0100-40422012000700020', ['Antitrypanosomal', 'Cytotoxic', 'Antibacterial', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Antioxidant', 'Inhibition of Cathepsin V', 'Insecticidal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1055/s-0034-1368301', 'Anticancer']","['10.1055/s-0034-1368301', ['Cytotoxic', 'Antioxidant', 'Antiallergenic', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Cathepsin V', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1590/S0103-50532002000100010', 'Antitrypanosomal']","['10.1590/S0103-50532002000100010', ['Cytotoxic', 'Antiallergenic', 'Antioxidant', 'Anticancer', 'Antitrypanosomal', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Inhibition of Cathepsin V', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Cytotoxic', 'Antioxidant', 'Antiallergenic', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antibacterial', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1590/S0103-50532009000400008', 'Antitrypanosomal']","['10.1590/S0103-50532009000400008', ['Antioxidant', 'Cytotoxic', 'Antiallergenic', 'Antibacterial', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Antifungal', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Insect antennae response', 'Mutagenic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antiviral', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antimalarial', 'Anxiolytic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
