true,restored,edge_type
"['10.1021/np800106x', 'Recife/PE']","['10.1021/np800106x', ['Ibirama/SC', 'N/A/ES', 'Mogi Guacu/SP', 'Belem/PA', 'Sao Paulo/SP', 'Araraquara/SP', 'N/A/MG', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Cordeiropolis/SP', 'Rio Claro/SP', 'Manaus/AM', 'Vicosa/MG', 'Apore/GO', 'Recife/PE', 'N/A/AM', 'Rio Verde/GO', 'Igarape-acu/PA', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Cuiaba/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Murici/AL', 'Goiania/GO', 'Maues/AM', 'Corumba/MS', 'N/A/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Pirenopolis/GO', 'Piracicaba/SP', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1021/np100840w', 'Campinas/SP']","['10.1021/np100840w', ['Belem/PA', 'Ibirama/SC', 'Mogi Guacu/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'N/A/MS', 'N/A/ES', 'Peruibe/SP', 'N/A/MG', 'Teodoro Sampaio/SP', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Manaus/AM', 'Rio Claro/SP', 'Apore/GO', 'Vicosa/MG', 'Cordeiropolis/SP', 'Rio Verde/GO', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP', 'Recife/PE', 'N/A/AM', 'Murici/AL', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Cuiaba/MT', 'Maues/AM', 'Goiania/GO', 'Corumba/MS', 'N/A/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Pirenopolis/GO', 'Piracicaba/SP', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1248/bpb.31.538', 'Araraquara/SP']","['10.1248/bpb.31.538', ['Sao Paulo/SP', 'Araraquara/SP', 'Ibirama/SC', 'Belem/PA', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Campinas/SP', 'N/A/MS', 'N/A/ES', 'Ibate/SP', 'Vicosa/MG', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'N/A/MG', 'Rio Verde/GO', 'Recife/PE', 'Apore/GO', 'Cordeiropolis/SP', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Londrina/PR', 'N/A/AM', 'Murici/AL', 'Maues/AM', 'Igarape-acu/PA', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'N/A/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1107/S1600536803019913', 'Manaus/AM']","['10.1107/S1600536803019913', ['Ibirama/SC', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Belem/PA', 'N/A/MS', 'Sao Paulo/SP', 'N/A/MG', 'Cordeiropolis/SP', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Peruibe/SP', 'Manaus/AM', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Rio Claro/SP', 'Vicosa/MG', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Apore/GO', 'N/A/AM', 'Igarape-acu/PA', 'Rifaina/SP', 'Rio Verde/GO', 'Cuiaba/MT', 'Londrina/PR', 'Ribeirao Preto/SP', 'Goiania/GO', 'Murici/AL', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'N/A/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Pirenopolis/GO', 'Piracicaba/SP', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1016/j.jfca.2003.09.013', 'N/A/SP']","['10.1016/j.jfca.2003.09.013', ['Sao Carlos/SP', 'Belem/PA', 'Ibirama/SC', 'Campinas/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Londrina/PR', 'N/A/MG', 'Sao Paulo/SP', 'Apore/GO', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Teodoro Sampaio/SP', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ribeirao Preto/SP', 'Manaus/AM', 'Peruibe/SP', 'Ibate/SP', 'N/A/ES', 'Vicosa/MG', 'Maues/AM', 'Murici/AL', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Cordeiropolis/SP', 'Cuiaba/MT', 'Rio Verde/GO', 'Recife/PE', 'Igarape-acu/PA', 'Goiania/GO', 'Corumba/MS', 'N/A/CE', 'N/A/SP', 'Itacoatiara/AM', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1590/S0103-50532009000100029', 'Sao Carlos/SP']","['10.1590/S0103-50532009000100029', ['Sao Carlos/SP', 'Araraquara/SP', 'Ibirama/SC', 'Belem/PA', 'Mogi Guacu/SP', 'Campinas/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'N/A/MG', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Apore/GO', 'Rifaina/SP', 'Vicosa/MG', 'Ibate/SP', 'Manaus/AM', 'Ribeirao Preto/SP', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/ES', 'Peruibe/SP', 'Londrina/PR', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Maues/AM', 'Rio Verde/GO', 'Recife/PE', 'Cordeiropolis/SP', 'Cuiaba/MT', 'Igarape-acu/PA', 'Goiania/GO', 'Corumba/MS', 'N/A/SP', 'N/A/CE', 'Itacoatiara/AM', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1021/np4006822', 'N/A/PE']","['10.1021/np4006822', ['Ibirama/SC', 'Mogi Guacu/SP', 'Araraquara/SP', 'Belem/PA', 'Sao Paulo/SP', 'Sao Carlos/SP', 'N/A/MS', 'N/A/ES', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Ibate/SP', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Apore/GO', 'Cordeiropolis/SP', 'Vicosa/MG', 'Ribeirao Preto/SP', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Rio Verde/GO', 'Londrina/PR', 'Recife/PE', 'Murici/AL', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT', 'Igarape-acu/PA', 'Goiania/GO', 'Corumba/MS', 'N/A/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Pirenopolis/GO', 'Piracicaba/SP', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1590/S0100-40421998000600005', 'Santarem/PA']","['10.1590/S0100-40421998000600005', ['Itacoatiara/AM', 'Itaituba/PA', 'Pirenopolis/GO', 'Piracicaba/SP', 'Iguape/SP', 'Ribeirao Preto/SP', 'Cunha/SP', 'Manaus/AM', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Ibate/SP', 'Maues/AM', 'Rio Claro/SP', 'Londrina/PR', 'Belem/PA', 'Ibirama/SC', 'Teodoro Sampaio/SP', 'Apore/GO', 'Pocos De Caldas/MG', 'Murici/AL', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'Peruibe/SP', 'Campinas/SP', 'Rifaina/SP', 'Vicosa/MG', 'N/A/ES', 'N/A/AM', 'Cordeiropolis/SP', 'Recife/PE', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'N/A/SP', 'Corumba/MS', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1590/S0103-50532003000300007', 'Urucuca/BA']","['10.1590/S0103-50532003000300007', ['Sao Carlos/SP', 'Ibirama/SC', 'Belem/PA', 'Sao Paulo/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Londrina/PR', 'Maues/AM', 'Ribeirao Preto/SP', 'Manaus/AM', 'Ibate/SP', 'N/A/MS', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Apore/GO', 'Rifaina/SP', 'N/A/MG', 'N/A/ES', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Murici/AL', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Cordeiropolis/SP', 'Rio Verde/GO', 'Recife/PE', 'Cuiaba/MT', 'Igarape-acu/PA', 'Goiania/GO', 'Corumba/MS', 'N/A/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
"['10.1016/0040-4020(95)00254-6', 'Sao Paulo/SP']","['10.1016/0040-4020(95)00254-6', ['N/A/MG', 'Mogi Guacu/SP', 'Ibirama/SC', 'Sao Carlos/SP', 'Araraquara/SP', 'Belem/PA', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'N/A/ES', 'N/A/MS', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Manaus/AM', 'Ibate/SP', 'Apore/GO', 'Campinas/SP', 'N/A/AM', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Igarape-acu/PA', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT', 'Recife/PE', 'Maues/AM', 'Rio Verde/GO', 'Goiania/GO', 'Corumba/MS', 'N/A/SP', 'N/A/CE', 'Itacoatiara/AM', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Lavras/MG']]",doi_collectionSite
