true,restored,edge_type
"['10.1590/S0103-50532003000500012', 'Belem/PA']","['10.1590/S0103-50532003000500012', ['Ibate/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Rio Claro/SP', 'Vicosa/MG', 'Manaus/AM', 'Mogi Guacu/SP', 'Santarem/PA', 'Pocos De Caldas/MG', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'Londrina/PR', 'N/A/ES', 'Belem/PA', 'Sao Carlos/SP', 'N/A/MG', 'N/A/MS', 'Ribeirao Preto/SP', 'Apore/GO', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Maues/AM', 'Urucuca/BA', 'Rifaina/SP', 'Ibirama/SC', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Recife/PE', 'Pirenopolis/GO', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Goiania/GO', 'Igarape-acu/PA', 'Cunha/SP', 'Rio De Janeiro/RJ', 'N/A/AM', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1016/j.phytol.2010.11.003', 'Mogi Guacu/SP']","['10.1016/j.phytol.2010.11.003', ['N/A/MS', 'Ribeirao Preto/SP', 'Araraquara/SP', 'N/A/SP', 'Vicosa/MG', 'N/A/ES', 'Apore/GO', 'Campinas/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'N/A/MG', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Londrina/PR', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Rifaina/SP', 'Rio Claro/SP', 'Belem/PA', 'Ibate/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cuiaba/MT', 'Itacoatiara/AM', 'Santarem/PA', 'Teodoro Sampaio/SP', 'Maues/AM', 'Rio Verde/GO', 'Manaus/AM', 'N/A/PE', 'Recife/PE', 'N/A/SP, Cedrela fissilis', 'Ibirama/SC', 'Cordeiropolis/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1021/jf00030a035', 'N/A/CE']","['10.1021/jf00030a035', ['Cuiaba/MT', 'Vicosa/MG', 'Sao Carlos/SP', 'N/A/SP, Cedrela fissilis', 'N/A/SP', 'N/A/PE', 'Rio Verde/GO', 'N/A/ES', 'Ribeirao Preto/SP', 'Campinas/SP', 'Lavras/MG', 'Igarape-acu/PA', 'Itacoatiara/AM', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'N/A/MS', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Araraquara/SP', 'Urucuca/BA', 'N/A/MG', 'Apore/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Recife/PE', 'Sao Paulo/SP', 'Belem/PA', 'Rifaina/SP', 'Santarem/PA', 'Piracicaba/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Maues/AM', 'Ibate/SP', 'Manaus/AM', 'Peruibe/SP', 'Ibirama/SC', 'Itaituba/PA', 'Pirenopolis/GO', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Cunha/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1590/S0100-40422008000400023', 'Iguape/SP']","['10.1590/S0100-40422008000400023', ['Mogi Guacu/SP', 'Ribeirao Preto/SP', 'Vicosa/MG', 'Belem/PA', 'Sao Carlos/SP', 'Manaus/AM', 'Urucuca/BA', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Campinas/SP', 'Rio Claro/SP', 'Santarem/PA', 'N/A/SP', 'Apore/GO', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Peruibe/SP', 'Piracicaba/SP', 'N/A/MG', 'Ibate/SP', 'N/A/MS', 'Sao Paulo/SP', 'Londrina/PR', 'Rifaina/SP', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Maues/AM', 'Itacoatiara/AM', 'Itaituba/PA', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'Ibirama/SC', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Recife/PE', 'Cunha/SP', 'Igarape-acu/PA', 'N/A/AM', 'Pirenopolis/GO', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Goiania/GO', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1080/14786410802243271', 'N/A/SP']","['10.1080/14786410802243271', ['Cuiaba/MT', 'Lavras/MG', 'N/A/SP', 'Vicosa/MG', 'Sao Carlos/SP', 'N/A/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Londrina/PR', 'Campinas/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Araraquara/SP', 'N/A/ES', 'Itacoatiara/AM', 'Cordeiropolis/SP', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Recife/PE', 'Sao Paulo/SP', 'Apore/GO', 'Belem/PA', 'N/A/MG', 'Santarem/PA', 'Igarape-acu/PA', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Rio Claro/SP', 'Ibirama/SC', 'Maues/AM', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Cunha/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1055/s-0028-1088323', 'Sao Carlos/SP']","['10.1055/s-0028-1088323', ['Cordeiropolis/SP', 'Chapada Dos Guimaraes/MT', 'N/A/SP, Cedrela fissilis', 'Sao Carlos/SP', 'Cuiaba/MT', 'Rio Verde/GO', 'Vicosa/MG', 'N/A/SP', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Urucuca/BA', 'N/A/PE', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Londrina/PR', 'N/A/MG', 'Campinas/SP', 'Itacoatiara/AM', 'Manaus/AM', 'N/A/MS', 'Araraquara/SP', 'Belem/PA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Santarem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'Rio Claro/SP', 'Maues/AM', 'Ibate/SP', 'N/A/AM', 'Sao Paulo/SP', 'Rifaina/SP', 'Cunha/SP', 'Recife/PE', 'Ibirama/SC', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Pirenopolis/GO', 'Corumba/MS', 'Itirapina/SP', 'Goiania/GO', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1021/np1007476', 'Belem/PA']","['10.1021/np1007476', ['Maues/AM', 'Araraquara/SP', 'N/A/MG', 'Sao Paulo/SP', 'Ibate/SP', 'Rio Claro/SP', 'Urucuca/BA', 'N/A/MS', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Vicosa/MG', 'Piracicaba/SP', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Sao Carlos/SP', 'Londrina/PR', 'Apore/GO', 'Santarem/PA', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'N/A/SP', 'Itacoatiara/AM', 'Ibirama/SC', 'N/A/PE', 'Recife/PE', 'Cuiaba/MT', 'Itaituba/PA', 'Peruibe/SP', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1016/j.micres.2004.06.003', 'Sao Carlos/SP']","['10.1016/j.micres.2004.06.003', ['Goiania/GO', 'Pirenopolis/GO', 'Ibirama/SC', 'Sao Paulo/SP', 'Araraquara/SP', 'Recife/PE', 'Ibate/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Londrina/PR', 'Maues/AM', 'Rio Claro/SP', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'Vicosa/MG', 'N/A/MS', 'Rifaina/SP', 'Itacoatiara/AM', 'N/A/MG', 'Santarem/PA', 'Apore/GO', 'Manaus/AM', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP', 'Belem/PA', 'N/A/ES', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'Cuiaba/MT', 'Itaituba/PA', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Verde/GO', 'Cordeiropolis/SP', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Cunha/SP', 'Corumba/MS', 'N/A/AM', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1016/j.jpba.2012.08.028', 'Sao Paulo/SP']","['10.1016/j.jpba.2012.08.028', ['Ibate/SP', 'Araraquara/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Maues/AM', 'Mogi Guacu/SP', 'Manaus/AM', 'Vicosa/MG', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Piracicaba/SP', 'Campinas/SP', 'N/A/MS', 'N/A/MG', 'N/A/ES', 'Sao Carlos/SP', 'Londrina/PR', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Apore/GO', 'Belem/PA', 'Ribeirao Preto/SP', 'N/A/SP', 'Itacoatiara/AM', 'Ibirama/SC', 'Peruibe/SP', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Cordeiropolis/SP', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Araraquara/SP', 'Mogi Guacu/SP', 'N/A/MG', 'Vicosa/MG', 'Urucuca/BA', 'Campinas/SP', 'N/A/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'Piracicaba/SP', 'N/A/ES', 'Ribeirao Preto/SP', 'Ibate/SP', 'Londrina/PR', 'Sao Carlos/SP', 'Apore/GO', 'Maues/AM', 'Santarem/PA', 'Sao Paulo/SP', 'Manaus/AM', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Itacoatiara/AM', 'Cuiaba/MT', 'N/A/PE', 'Ibirama/SC', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Recife/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Cunha/SP', 'Goiania/GO', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
