true,restored,edge_type
"['10.1016/S0031-9422(00)00225-9', 'Mogi Guacu/SP']","['10.1016/S0031-9422(00)00225-9', ['Ibirama/SC', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Mogi Guacu/SP', 'N/A/ES', 'N/A/MS', 'Peruibe/SP', 'Sao Paulo/SP', 'N/A/PE', 'Belem/PA', 'Teodoro Sampaio/SP', 'Recife/PE', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Apore/GO', 'N/A/MG', 'Rio Claro/SP', 'Sao Carlos/SP', 'Murici/AL', 'Rifaina/SP', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Goiania/GO', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Londrina/PR', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itirapina/SP', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1016/j.bmc.2010.12.056', 'Campinas/SP']","['10.1016/j.bmc.2010.12.056', ['Araraquara/SP', 'Ibirama/SC', 'Campinas/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'N/A/MG', 'N/A/MS', 'N/A/ES', 'Peruibe/SP', 'N/A/PE', 'Rio Verde/GO', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Recife/PE', 'Rifaina/SP', 'Sao Carlos/SP', 'Apore/GO', 'Cordeiropolis/SP', 'Manaus/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'N/A/AM', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Maues/AM', 'Goiania/GO', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Londrina/PR', 'N/A/SP', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'N/A/CE', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itirapina/SP', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.5935/0103-5053.19930018', 'N/A/ES']","['10.5935/0103-5053.19930018', ['Cunha/SP', 'Goiania/GO', 'N/A/AM', 'Belem/PA', 'Rio Verde/GO', 'Piracicaba/SP', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'N/A/MG', 'N/A/MS', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'Mogi Guacu/SP', 'Murici/AL', 'Itaituba/PA', 'Sao Paulo/SP', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'N/A/ES', 'Teodoro Sampaio/SP', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Maues/AM', 'Itirapina/SP', 'Vicosa/MG', 'Santarem/PA', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Apore/GO', 'N/A/SP', 'Urucuca/BA', 'Sao Carlos/SP', 'N/A/CE', 'Manaus/AM', 'Cuiaba/MT', 'Iguape/SP', 'N/A/PE', 'Londrina/PR', 'Cordeiropolis/SP', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Ibate/SP', 'Rio De Janeiro/RJ', 'Peruibe/SP', 'Araraquara/SP', 'Campinas/SP', 'Rio Claro/SP']]",doi_collectionSite
"['10.1515/znc-2002-5-602', 'Londrina/PR']","['10.1515/znc-2002-5-602', ['Ibirama/SC', 'Campinas/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'N/A/MS', 'N/A/ES', 'Araraquara/SP', 'Sao Paulo/SP', 'N/A/MG', 'N/A/PE', 'Recife/PE', 'Belem/PA', 'Murici/AL', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Sao Carlos/SP', 'Apore/GO', 'N/A/AM', 'Cordeiropolis/SP', 'Rifaina/SP', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Manaus/AM', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Goiania/GO', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'N/A/SP', 'Londrina/PR', 'Ribeirao Preto/SP', 'N/A/CE', 'Itacoatiara/AM', 'Itaituba/PA', 'Piracicaba/SP', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1590/S0103-50532007000700017', 'Mogi Guacu/SP']","['10.1590/S0103-50532007000700017', ['Ibirama/SC', 'Araraquara/SP', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Campinas/SP', 'Rio Claro/SP', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'N/A/ES', 'Belem/PA', 'Recife/PE', 'Apore/GO', 'Rio Verde/GO', 'N/A/PE', 'Cordeiropolis/SP', 'N/A/MG', 'Sao Carlos/SP', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Manaus/AM', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio De Janeiro/RJ', 'N/A/AM', 'Goiania/GO', 'Maues/AM', 'Ibate/SP', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'N/A/SP', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1016/j.micres.2004.06.003', 'Sao Carlos/SP']","['10.1016/j.micres.2004.06.003', ['Sao Paulo/SP', 'Rio Claro/SP', 'Ibirama/SC', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Campinas/SP', 'Peruibe/SP', 'N/A/MS', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Sao Carlos/SP', 'N/A/MG', 'Recife/PE', 'Belem/PA', 'Apore/GO', 'N/A/ES', 'N/A/PE', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Manaus/AM', 'Cordeiropolis/SP', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Maues/AM', 'Rio De Janeiro/RJ', 'Ibate/SP', 'N/A/SP, Cedrela fissilis', 'N/A/AM', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1021/np50086a012', 'N/A/MG']","['10.1021/np50086a012', ['Mogi Guacu/SP', 'N/A/AM', 'Campinas/SP', 'N/A/ES', 'N/A/PE', 'Ibirama/SC', 'Rio De Janeiro/RJ', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'Belem/PA', 'N/A/MG', 'Recife/PE', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Peruibe/SP', 'N/A/MS', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Sao Paulo/SP', 'Apore/GO', 'Murici/AL', 'Rio Claro/SP', 'Rio Verde/GO', 'Rifaina/SP', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Manaus/AM', 'Sao Miguel Arcanjo/SP', 'Sao Sebastiao Do Passe/BA', 'Maues/AM', 'N/A/SP', 'Ibate/SP', 'Londrina/PR', 'N/A/CE', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'Piracicaba/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1016/S0031-9422(98)00069-7', 'Corumba/MS']","['10.1016/S0031-9422(98)00069-7', ['Mogi Guacu/SP', 'N/A/ES', 'Rio De Janeiro/RJ', 'Recife/PE', 'Cordeiropolis/SP', 'Belem/PA', 'Ibirama/SC', 'Araraquara/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Peruibe/SP', 'N/A/MS', 'N/A/AM', 'Teodoro Sampaio/SP', 'N/A/PE', 'N/A/MG', 'Goiania/GO', 'Apore/GO', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Rio Verde/GO', 'Manaus/AM', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Londrina/PR', 'N/A/CE', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'Piracicaba/SP', 'Itirapina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1016/0040-4020(95)00254-6', 'Sao Paulo/SP']","['10.1016/0040-4020(95)00254-6', ['Mogi Guacu/SP', 'Campinas/SP', 'Araraquara/SP', 'Ibirama/SC', 'Sao Carlos/SP', 'Peruibe/SP', 'N/A/PE', 'Belem/PA', 'Teodoro Sampaio/SP', 'N/A/ES', 'N/A/MS', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Apore/GO', 'N/A/MG', 'Rio De Janeiro/RJ', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Recife/PE', 'Rio Claro/SP', 'Murici/AL', 'Rifaina/SP', 'Manaus/AM', 'Sao Sebastiao Do Passe/BA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Rio Verde/GO', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'N/A/SP', 'N/A/CE', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'Piracicaba/SP', 'Itirapina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
"['10.1055/s-0034-1368301', 'Ribeirao Preto/SP']","['10.1055/s-0034-1368301', ['Mogi Guacu/SP', 'Campinas/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'N/A/MG', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'N/A/MS', 'Peruibe/SP', 'Belem/PA', 'Rifaina/SP', 'Apore/GO', 'N/A/ES', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Maues/AM', 'N/A/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Cordeiropolis/SP', 'N/A/SP, Cedrela fissilis', 'Ibate/SP', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Urucuca/BA', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT']]",doi_collectionSite
