true,restored,edge_type
"['10.1021/np049863m', 'Belem/PA']","['10.1021/np049863m', ['Vicosa/MG', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Araraquara/SP', 'Mogi Guacu/SP', 'Campinas/SP', 'Sao Carlos/SP', 'Belem/PA', 'Rio Claro/SP', 'Peruibe/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/ES', 'Recife/PE', 'N/A/SP', 'Ibate/SP', 'N/A/MS', 'Manaus/AM', 'Maues/AM', 'N/A/MG', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Miguel Arcanjo/SP', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1002/hlca.200890147', 'Apore/GO']","['10.1002/hlca.200890147', ['Vicosa/MG', 'Araraquara/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Belem/PA', 'Ibirama/SC', 'Peruibe/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Rio Claro/SP', 'Manaus/AM', 'Campinas/SP', 'N/A/ES', 'Cordeiropolis/SP', 'N/A/MG', 'Maues/AM', 'N/A/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Recife/PE', 'Sao Miguel Arcanjo/SP', 'N/A/AM', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1016/j.phytochem.2006.06.004', 'Araraquara/SP']","['10.1016/j.phytochem.2006.06.004', ['Vicosa/MG', 'Ibirama/SC', 'Araraquara/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'N/A/ES', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Belem/PA', 'Ibate/SP', 'Manaus/AM', 'Cordeiropolis/SP', 'Campinas/SP', 'N/A/MS', 'Rio Claro/SP', 'N/A/SP', 'N/A/MG', 'Recife/PE', 'N/A/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1016/j.phytochem.2004.03.039', 'Goiania/GO']","['10.1016/j.phytochem.2004.03.039', ['Ibirama/SC', 'Vicosa/MG', 'Peruibe/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Cordeiropolis/SP', 'Ibate/SP', 'Belem/PA', 'N/A/MG', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Rio Claro/SP', 'Campinas/SP', 'Manaus/AM', 'N/A/AM', 'Recife/PE', 'N/A/SP', 'Igarape-acu/PA', 'Maues/AM', 'Sao Miguel Arcanjo/SP', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1016/j.bmc.2010.12.056', 'Campinas/SP']","['10.1016/j.bmc.2010.12.056', ['Vicosa/MG', 'Sao Paulo/SP', 'Araraquara/SP', 'Ibirama/SC', 'Belem/PA', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'N/A/ES', 'Sao Carlos/SP', 'Peruibe/SP', 'Rio Claro/SP', 'Manaus/AM', 'N/A/SP', 'Cordeiropolis/SP', 'N/A/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Recife/PE', 'Ibate/SP', 'N/A/MG', 'N/A/AM', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1023/A:1025694720727', 'Ibirama/SC']","['10.1023/A:1025694720727', ['Vicosa/MG', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Ibirama/SC', 'Pocos De Caldas/MG', 'Belem/PA', 'Peruibe/SP', 'N/A/ES', 'Campinas/SP', 'Rio Claro/SP', 'Manaus/AM', 'Ibate/SP', 'N/A/MG', 'Cordeiropolis/SP', 'N/A/MS', 'N/A/AM', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Recife/PE', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1590/S0103-50532002000100010', 'Ibirama/SC']","['10.1590/S0103-50532002000100010', ['Vicosa/MG', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Rio Claro/SP', 'Araraquara/SP', 'Maues/AM', 'Belem/PA', 'Sao Paulo/SP', 'Manaus/AM', 'Pocos De Caldas/MG', 'Ibate/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Campinas/SP', 'N/A/SP', 'Peruibe/SP', 'N/A/ES', 'N/A/MG', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/MS', 'Recife/PE', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Igarape-acu/PA', 'Corumba/MS', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1590/S0100-40422008000400018', 'Sao Paulo/SP']","['10.1590/S0100-40422008000400018', ['Pirenopolis/GO', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Manaus/AM', 'Ibate/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Maues/AM', 'Vicosa/MG', 'Rio Claro/SP', 'Belem/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Peruibe/SP', 'Sao Paulo/SP', 'N/A/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Ibirama/SC', 'N/A/AM', 'N/A/MG', 'Campinas/SP', 'N/A/ES', 'Cordeiropolis/SP', 'Recife/PE', 'Sao Miguel Arcanjo/SP', 'Igarape-acu/PA', 'Corumba/MS', 'N/A/CE', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1021/np030100t', 'Mogi Guacu/SP']","['10.1021/np030100t', ['Vicosa/MG', 'Ibirama/SC', 'Sao Paulo/SP', 'Peruibe/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Sao Carlos/SP', 'N/A/ES', 'Pocos De Caldas/MG', 'Campinas/SP', 'Cordeiropolis/SP', 'N/A/MS', 'Rio Claro/SP', 'N/A/MG', 'Ibate/SP', 'Manaus/AM', 'N/A/SP', 'N/A/AM', 'Sao Miguel Arcanjo/SP', 'Recife/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1590/S0103-50532005000800025', 'Ibirama/SC']","['10.1590/S0103-50532005000800025', ['Sao Paulo/SP', 'Vicosa/MG', 'Araraquara/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Peruibe/SP', 'Belem/PA', 'Ibirama/SC', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Campinas/SP', 'Manaus/AM', 'N/A/MG', 'Ibate/SP', 'Recife/PE', 'N/A/SP', 'N/A/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Igarape-acu/PA', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/CE', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Santarem/PA', 'Iguape/SP', 'N/A/PE', 'Rifaina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Londrina/PR', 'Murici/AL', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
