true,restored,edge_type
"['10.1093/mutage/gep034', 'Cytotoxic']","['10.1093/mutage/gep034', ['Cytotoxic', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1590/S0102-695X2010005000017', 'Antiangiogenic']","['10.1590/S0102-695X2010005000017', ['Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1016/S0031-9422(00)00248-X', 'Antitrypanosomal']","['10.1016/S0031-9422(00)00248-X', ['Antitrypanosomal', 'Antioxidant', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1590/S0103-50532003000300007', 'Antitrypanosomal']","['10.1590/S0103-50532003000300007', ['Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1016/S0031-9422(99)00132-6', 'Cytotoxic']","['10.1016/S0031-9422(99)00132-6', ['Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1590/S0102-695X2010000100002', 'Antitrypanosomal']","['10.1590/S0102-695X2010000100002', ['Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1590/S0100-40422004000200005', 'Cytotoxic']","['10.1590/S0100-40422004000200005', ['Insecticidal', 'Antifungal', 'Antitrypanosomal', 'Antioxidant', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.3390/molecules15129205', 'Inhibition of Acetylcholinesterase']","['10.3390/molecules15129205', ['Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1515/znc-2009-11-1212', 'Inhibition of Acetylcholinesterase']","['10.1515/znc-2009-11-1212', ['Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
"['10.1021/np800612x', 'Antiangiogenic']","['10.1021/np800612x', ['Antioxidant', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antifungal', 'Insecticidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Mutagenic', 'Antiviral', 'Cell growth inhbition', 'Insect antennae response', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antichagasic', 'Genotoxic', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer']]",doi_bioActivity
