true,restored,edge_type
"['10.1016/j.phytochem.2008.01.006', 'Sao Paulo/SP']","['10.1016/j.phytochem.2008.01.006', ['N/A/ES', 'Belem/PA', 'Araraquara/SP', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'Manaus/AM', 'Ibirama/SC', 'Sao Carlos/SP', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'Londrina/PR', 'N/A/MG', 'Ribeirao Preto/SP', 'Maues/AM', 'Ibate/SP', 'Cuiaba/MT', 'N/A/MS', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Chapada Dos Guimaraes/MT', 'Goiania/GO', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Vicosa/MG', 'Rio Verde/GO', 'N/A/CE', 'Rio De Janeiro/RJ', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1590/S0100-40422006000300016', 'Ibate/SP']","['10.1590/S0100-40422006000300016', ['Araraquara/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Ribeirao Preto/SP', 'N/A/ES', 'Rio Claro/SP', 'Maues/AM', 'Campinas/SP', 'Itacoatiara/AM', 'Manaus/AM', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Teodoro Sampaio/SP', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Ibate/SP', 'N/A/MG', 'Goiania/GO', 'N/A/SP', 'Vicosa/MG', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'N/A/CE', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1002/jobm.200800093', 'Ribeirao Preto/SP']","['10.1002/jobm.200800093', ['Sao Carlos/SP', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Campinas/SP', 'Londrina/PR', 'N/A/ES', 'Rio Claro/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Ibirama/SC', 'Maues/AM', 'Manaus/AM', 'Itacoatiara/AM', 'Rifaina/SP', 'N/A/MS', 'Teodoro Sampaio/SP', 'N/A/SP', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG', 'Murici/AL', 'Ibate/SP', 'Cuiaba/MT', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'N/A/CE', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000800025', 'Ibirama/SC']","['10.1590/S0103-50532005000800025', ['Araraquara/SP', 'N/A/ES', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Rio Claro/SP', 'Campinas/SP', 'Belem/PA', 'Mogi Guacu/SP', 'N/A/MS', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG', 'Londrina/PR', 'Sao Sebastiao Do Passe/BA', 'Manaus/AM', 'Rifaina/SP', 'Maues/AM', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Murici/AL', 'Goiania/GO', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Ibate/SP', 'N/A/MG', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Cuiaba/MT', 'N/A/CE', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1055/s-2002-36346', 'Recife/PE']","['10.1055/s-2002-36346', ['Araraquara/SP', 'Belem/PA', 'Sao Paulo/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Ibirama/SC', 'Manaus/AM', 'Campinas/SP', 'Sao Carlos/SP', 'Rio Claro/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Londrina/PR', 'Maues/AM', 'N/A/MS', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'Rifaina/SP', 'Murici/AL', 'Pocos De Caldas/MG', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Cuiaba/MT', 'Goiania/GO', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1016/0040-4020(95)00254-6', 'Sao Paulo/SP']","['10.1016/0040-4020(95)00254-6', ['Belem/PA', 'Sao Paulo/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Ibirama/SC', 'Campinas/SP', 'N/A/MS', 'Manaus/AM', 'Sao Carlos/SP', 'Murici/AL', 'Itacoatiara/AM', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'N/A/MG', 'Londrina/PR', 'Maues/AM', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Goiania/GO', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG', 'Vicosa/MG', 'Cuiaba/MT', 'N/A/SP', 'N/A/CE', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1590/S0102-695X2010000100002', 'Sao Carlos/SP']","['10.1590/S0102-695X2010000100002', ['Sao Carlos/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Rio Claro/SP', 'N/A/ES', 'Ibirama/SC', 'Campinas/SP', 'Belem/PA', 'Londrina/PR', 'Maues/AM', 'Manaus/AM', 'Itacoatiara/AM', 'N/A/MS', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Vicosa/MG', 'Murici/AL', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'N/A/MG', 'Goiania/GO', 'Ibate/SP', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'N/A/CE', 'Cuiaba/MT', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1016/j.phytochem.2006.09.005', 'Araraquara/SP']","['10.1016/j.phytochem.2006.09.005', ['Belem/PA', 'Araraquara/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Ibirama/SC', 'Manaus/AM', 'Campinas/SP', 'Itacoatiara/AM', 'Sao Carlos/SP', 'Ibate/SP', 'Maues/AM', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Londrina/PR', 'N/A/MS', 'N/A/MG', 'Murici/AL', 'Goiania/GO', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'N/A/SP', 'Vicosa/MG', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1016/S0031-9422(00)00225-9', 'Mogi Guacu/SP']","['10.1016/S0031-9422(00)00225-9', ['N/A/ES', 'Manaus/AM', 'Araraquara/SP', 'Belem/PA', 'Mogi Guacu/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Rio Claro/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Londrina/PR', 'N/A/MS', 'Maues/AM', 'Rifaina/SP', 'Ibate/SP', 'Goiania/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/MG', 'Murici/AL', 'N/A/SP', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'Vicosa/MG', 'Rio De Janeiro/RJ', 'N/A/CE', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000400005', 'Peruibe/SP']","['10.1590/S0103-50532005000400005', ['Belem/PA', 'Araraquara/SP', 'Sao Paulo/SP', 'N/A/ES', 'Itacoatiara/AM', 'Mogi Guacu/SP', 'Campinas/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Rio Claro/SP', 'Manaus/AM', 'Maues/AM', 'Ribeirao Preto/SP', 'Londrina/PR', 'Teodoro Sampaio/SP', 'N/A/MG', 'N/A/MS', 'Ibate/SP', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG', 'Cuiaba/MT', 'Goiania/GO', 'Vicosa/MG', 'N/A/SP', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itaituba/PA', 'Apore/GO', 'Iguape/SP', 'Cunha/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Igarape-acu/PA', 'Piracicaba/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Itirapina/SP', 'N/A/PE', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP']]",doi_collectionSite
