true,restored,edge_type
"['10.1590/S0103-50532002000100019', 'Rio Claro/SP']","['10.1590/S0103-50532002000100019', ['Teodoro Sampaio/SP', 'Rifaina/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Apore/GO', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Campinas/SP', 'Itacoatiara/AM', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'N/A/ES', 'Araraquara/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1016/j.jphotobiol.2013.01.006', 'Sao Paulo/SP']","['10.1016/j.jphotobiol.2013.01.006', ['Recife/PE', 'Mogi Guacu/SP', 'Campinas/SP', 'Sao Sebastiao Do Passe/BA', 'Sao Carlos/SP', 'N/A/ES', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Rio Verde/GO', 'Rifaina/SP', 'Araraquara/SP', 'Apore/GO', 'Murici/AL', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.3390/molecules15129205', 'Sao Paulo/SP']","['10.3390/molecules15129205', ['Sao Carlos/SP', 'Apore/GO', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Itacoatiara/AM', 'Campinas/SP', 'Rifaina/SP', 'Murici/AL', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Araraquara/SP', 'Recife/PE', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Rio Verde/GO', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1002/ps.1278', 'Pocos De Caldas/MG']","['10.1002/ps.1278', ['Mogi Guacu/SP', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'N/A/ES', 'Rifaina/SP', 'Apore/GO', 'Murici/AL', 'Campinas/SP', 'Recife/PE', 'Itacoatiara/AM', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Araraquara/SP', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'N/A/SP, Cedrela fissilis']","['10.1590/S0103-50532006000300017', ['Teodoro Sampaio/SP', 'Rifaina/SP', 'Apore/GO', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Murici/AL', 'Pocos De Caldas/MG', 'Campinas/SP', 'N/A/ES', 'Rio Verde/GO', 'Recife/PE', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Ibirama/SC', 'Araraquara/SP', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1080/14786410412331271979', 'Mogi Guacu/SP']","['10.1080/14786410412331271979', ['Campinas/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Recife/PE', 'Teodoro Sampaio/SP', 'Sao Carlos/SP', 'Itacoatiara/AM', 'Rifaina/SP', 'Rio Verde/GO', 'Araraquara/SP', 'Apore/GO', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1016/S0031-9422(01)00431-9', 'Manaus/AM']","['10.1016/S0031-9422(01)00431-9', ['Teodoro Sampaio/SP', 'Sao Carlos/SP', 'Apore/GO', 'Mogi Guacu/SP', 'Rifaina/SP', 'Campinas/SP', 'Itacoatiara/AM', 'Murici/AL', 'Pocos De Caldas/MG', 'N/A/ES', 'Recife/PE', 'Araraquara/SP', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Ibirama/SC', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1007/s10295-012-1165-2', 'N/A/MS']","['10.1007/s10295-012-1165-2', ['Rifaina/SP', 'Sao Carlos/SP', 'Apore/GO', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Itacoatiara/AM', 'N/A/ES', 'Murici/AL', 'Pocos De Caldas/MG', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Araraquara/SP', 'Rio Verde/GO', 'Ibirama/SC', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1590/S0103-50532005000400005', 'Peruibe/SP']","['10.1590/S0103-50532005000400005', ['Mogi Guacu/SP', 'Campinas/SP', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Itacoatiara/AM', 'Apore/GO', 'N/A/ES', 'Araraquara/SP', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Murici/AL', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Rio Verde/GO', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
"['10.1590/S0100-40422004000200005', 'Cunha/SP']","['10.1590/S0100-40422004000200005', ['Itaituba/PA', 'Itirapina/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'Teodoro Sampaio/SP', 'Itacoatiara/AM', 'Apore/GO', 'Rio Verde/GO', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Murici/AL', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Campinas/SP', 'Araraquara/SP', 'Ibirama/SC', 'Recife/PE', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'N/A/MG', 'Corumba/MS', 'N/A/MS', 'N/A/AM', 'Santarem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Urucuca/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Manaus/AM', 'N/A/SP', 'N/A/CE', 'Iguape/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Lavras/MG', 'Goiania/GO', 'Igarape-acu/PA', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'Cunha/SP', 'Maues/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']]",doi_collectionSite
