true,restored,edge_type
"['10.1590/S0103-50532003000500012', 'Belem/PA']","['10.1590/S0103-50532003000500012', ['Ibate/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Rio Claro/SP', 'Manaus/AM', 'Santarem/PA', 'Vicosa/MG', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'Campinas/SP', 'N/A/ES', 'Londrina/PR', 'Belem/PA', 'N/A/MG', 'N/A/MS', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Apore/GO', 'Itacoatiara/AM', 'Maues/AM', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Ibirama/SC', 'Urucuca/BA', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Pirenopolis/GO', 'Recife/PE', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Goiania/GO', 'Igarape-acu/PA', 'Cunha/SP', 'Rio De Janeiro/RJ', 'N/A/AM', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1016/j.phytol.2010.11.003', 'Mogi Guacu/SP']","['10.1016/j.phytol.2010.11.003', ['N/A/MS', 'Ribeirao Preto/SP', 'Araraquara/SP', 'N/A/SP', 'Vicosa/MG', 'N/A/ES', 'Apore/GO', 'Campinas/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'N/A/MG', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Londrina/PR', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Rio Claro/SP', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cuiaba/MT', 'Ibate/SP', 'Itacoatiara/AM', 'Maues/AM', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Rio Verde/GO', 'Manaus/AM', 'N/A/PE', 'Recife/PE', 'N/A/SP, Cedrela fissilis', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Cordeiropolis/SP', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1021/jf00030a035', 'N/A/CE']","['10.1021/jf00030a035', ['Cuiaba/MT', 'Vicosa/MG', 'Sao Carlos/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'N/A/SP', 'Rio Verde/GO', 'Igarape-acu/PA', 'N/A/ES', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Campinas/SP', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Mogi Guacu/SP', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'Urucuca/BA', 'Araraquara/SP', 'N/A/MG', 'Apore/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Recife/PE', 'Sao Paulo/SP', 'Belem/PA', 'Rifaina/SP', 'Santarem/PA', 'Piracicaba/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Maues/AM', 'Rio Claro/SP', 'Manaus/AM', 'Ibate/SP', 'Peruibe/SP', 'Ibirama/SC', 'Itaituba/PA', 'N/A/AM', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Cunha/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1590/S0100-40422008000400023', 'Iguape/SP']","['10.1590/S0100-40422008000400023', ['Belem/PA', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Manaus/AM', 'Sao Carlos/SP', 'Urucuca/BA', 'Vicosa/MG', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Rio Claro/SP', 'Campinas/SP', 'Rio Verde/GO', 'Araraquara/SP', 'Santarem/PA', 'Apore/GO', 'N/A/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'N/A/MG', 'Piracicaba/SP', 'N/A/MS', 'Ibate/SP', 'Sao Paulo/SP', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Cordeiropolis/SP', 'Londrina/PR', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itaituba/PA', 'Maues/AM', 'Itacoatiara/AM', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'Ibirama/SC', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Recife/PE', 'N/A/AM', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Goiania/GO', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1080/14786410802243271', 'N/A/SP']","['10.1080/14786410802243271', ['Cuiaba/MT', 'Lavras/MG', 'N/A/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/PE', 'Sao Carlos/SP', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Londrina/PR', 'Campinas/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'N/A/ES', 'Araraquara/SP', 'Cordeiropolis/SP', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'Urucuca/BA', 'Recife/PE', 'N/A/MS', 'Igarape-acu/PA', 'Sao Paulo/SP', 'Apore/GO', 'Belem/PA', 'N/A/MG', 'Santarem/PA', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Rio Claro/SP', 'Ibirama/SC', 'Maues/AM', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'N/A/AM', 'Cunha/SP', 'Sao Sebastiao Do Passe/BA', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1055/s-0028-1088323', 'Sao Carlos/SP']","['10.1055/s-0028-1088323', ['Cordeiropolis/SP', 'Chapada Dos Guimaraes/MT', 'N/A/SP, Cedrela fissilis', 'Sao Carlos/SP', 'Cuiaba/MT', 'Rio Verde/GO', 'Vicosa/MG', 'N/A/SP', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'N/A/ES', 'N/A/PE', 'Urucuca/BA', 'Mogi Guacu/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MG', 'Itacoatiara/AM', 'Londrina/PR', 'Campinas/SP', 'Manaus/AM', 'Igarape-acu/PA', 'N/A/MS', 'Belem/PA', 'Araraquara/SP', 'Piracicaba/SP', 'Santarem/PA', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'N/A/AM', 'Teodoro Sampaio/SP', 'Apore/GO', 'Rio Claro/SP', 'Maues/AM', 'Ibate/SP', 'Cunha/SP', 'Sao Paulo/SP', 'Rifaina/SP', 'Recife/PE', 'Ibirama/SC', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Pirenopolis/GO', 'Corumba/MS', 'Itirapina/SP', 'Goiania/GO', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1021/np1007476', 'Belem/PA']","['10.1021/np1007476', ['Maues/AM', 'N/A/MG', 'Araraquara/SP', 'Sao Paulo/SP', 'Ibate/SP', 'Rio Claro/SP', 'Urucuca/BA', 'N/A/MS', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Rifaina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'N/A/ES', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Londrina/PR', 'Sao Carlos/SP', 'Apore/GO', 'Santarem/PA', 'Sao Miguel Arcanjo/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'N/A/SP', 'Itacoatiara/AM', 'Ibirama/SC', 'N/A/PE', 'Recife/PE', 'Itaituba/PA', 'Cuiaba/MT', 'Peruibe/SP', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1016/j.micres.2004.06.003', 'Sao Carlos/SP']","['10.1016/j.micres.2004.06.003', ['Goiania/GO', 'Pirenopolis/GO', 'Ibirama/SC', 'Sao Paulo/SP', 'Recife/PE', 'Araraquara/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Londrina/PR', 'Maues/AM', 'Rio Claro/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Teodoro Sampaio/SP', 'N/A/MS', 'Vicosa/MG', 'Rifaina/SP', 'Itacoatiara/AM', 'N/A/MG', 'Apore/GO', 'Santarem/PA', 'Manaus/AM', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP', 'Belem/PA', 'N/A/ES', 'Urucuca/BA', 'Sao Carlos/SP', 'Sao Miguel Arcanjo/SP', 'Itaituba/PA', 'Cuiaba/MT', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Verde/GO', 'Cordeiropolis/SP', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Cunha/SP', 'N/A/AM', 'Iguape/SP', 'N/A/CE', 'Murici/AL', 'Itirapina/SP']]",doi_collectionSite
"['10.1016/j.jpba.2012.08.028', 'Sao Paulo/SP']","['10.1016/j.jpba.2012.08.028', ['Ibate/SP', 'Rio Claro/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Maues/AM', 'Sao Paulo/SP', 'Manaus/AM', 'Mogi Guacu/SP', 'Urucuca/BA', 'Vicosa/MG', 'Sao Miguel Arcanjo/SP', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'Santarem/PA', 'N/A/MS', 'N/A/MG', 'Campinas/SP', 'Rifaina/SP', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Londrina/PR', 'Sao Carlos/SP', 'Apore/GO', 'Belem/PA', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Itacoatiara/AM', 'N/A/SP', 'Itaituba/PA', 'Peruibe/SP', 'N/A/PE', 'Cuiaba/MT', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Cordeiropolis/SP', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Araraquara/SP', 'N/A/MG', 'Mogi Guacu/SP', 'Vicosa/MG', 'Urucuca/BA', 'N/A/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Piracicaba/SP', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Apore/GO', 'N/A/ES', 'Ribeirao Preto/SP', 'Ibate/SP', 'Santarem/PA', 'Londrina/PR', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Manaus/AM', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Itacoatiara/AM', 'N/A/PE', 'Cuiaba/MT', 'Ibirama/SC', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Recife/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Itaituba/PA', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Goiania/GO', 'Cunha/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Murici/AL', 'Iguape/SP', 'N/A/CE']]",doi_collectionSite
