true,restored,edge_type
"['10.1590/S0103-50532010000500016', 'Insecticidal']","['10.1590/S0103-50532010000500016', ['Antitrypanosomal', 'Antibacterial', 'Antileishmanial', 'Cytotoxic', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antimalarial', 'Antioxidant', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Insecticidal', 'Anti-inflamatory', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1016/S0031-9422(00)00226-0', 'Antifungal']","['10.1016/S0031-9422(00)00226-0', ['Antioxidant', 'Cytotoxic', 'Anticancer', 'Antileishmanial', 'Antifungal', 'Antitrypanosomal', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Anti-inflamatory', 'Antimalarial', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1590/S0103-50532005000800008', 'Antioxidant']","['10.1590/S0103-50532005000800008', ['Antioxidant', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Cytotoxic', 'Anticancer', 'Antibacterial', 'Antileishmanial', 'Anti-inflamatory', 'Antiallergenic', 'Antimalarial', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Genotoxic', 'Mutagenic', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1590/S0100-40421998000600005', 'Antifungal']","['10.1590/S0100-40421998000600005', ['Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Insecticidal', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antioxidant', 'Cytotoxic', 'Antileishmanial', 'Antibacterial', 'Anticancer', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antimalarial', 'Genotoxic', 'Mutagenic', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1021/np0303963', 'Cytotoxic']","['10.1021/np0303963', ['Antileishmanial', 'Anticancer', 'Antitrypanosomal', 'Antibacterial', 'Cytotoxic', 'Antimalarial', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1590/S0103-50532007000700017', 'Antioxidant']","['10.1590/S0103-50532007000700017', ['Antileishmanial', 'Antibacterial', 'Antitrypanosomal', 'Antimalarial', 'Anticancer', 'Antioxidant', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1590/S0103-50532003000300007', 'Antitrypanosomal']","['10.1590/S0103-50532003000300007', ['Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antioxidant', 'Antifungal', 'Anticancer', 'Cytotoxic', 'Antibacterial', 'Antileishmanial', 'Antiallergenic', 'Insecticidal', 'Antimalarial', 'Anti-inflamatory', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Genotoxic', 'Mutagenic', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1002/hlca.200890147', 'Antifungal']","['10.1002/hlca.200890147', ['Antioxidant', 'Antibacterial', 'Antileishmanial', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Cytotoxic', 'Antifungal', 'Antiallergenic', 'Anti-inflamatory', 'Antimalarial', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Genotoxic', 'Mutagenic', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1155/2013/835081', 'Antifungal']","['10.1155/2013/835081', ['Antibacterial', 'Antileishmanial', 'Anticancer', 'Antimalarial', 'Antitrypanosomal', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Cytotoxic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
"['10.1021/jf00030a035', 'Anticancer']","['10.1021/jf00030a035', ['Antiallergenic', 'Anticancer', 'Anti-inflamatory', 'Antibacterial', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Antitrypanosomal', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Antifungal', 'Inhibition of Cathepsin V', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Inhibition of Protease']]",doi_bioActivity
