true,restored,edge_type
"['10.1590/S0103-50532003000300007', 'Antitrypanosomal']","['10.1590/S0103-50532003000300007', ['Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antifungal', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Anticancer', 'Antiangiogenic', 'Antiallergenic', 'Antibacterial', 'Antimalarial', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Anti-inflamatory', 'Molluscicidal', 'Anesthetic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Genotoxic', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1016/j.jep.2007.09.020', 'Antitrypanosomal']","['10.1016/j.jep.2007.09.020', ['Cytotoxic', 'Antifungal', 'Antioxidant', 'Antitrypanosomal', 'Antibacterial', 'Inhibition of Glycosidase', 'Anticancer', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Antimalarial', 'Antileishmanial', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antinociceptive', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Anesthetic', 'Insecticidal', 'Mutagenic', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Molluscicidal', 'Cytotoxic', 'Anticancer', 'Antileishmanial', 'Antifungal', 'Antioxidant', 'Antimalarial', 'Inhibition of Glycosidase', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Anesthetic', 'Antiallergenic', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antichagasic', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Mutagenic', 'Genotoxic', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1016/S0031-9422(97)00238-0', 'Antifungal']","['10.1016/S0031-9422(97)00238-0', ['Molluscicidal', 'Cytotoxic', 'Anticancer', 'Antioxidant', 'Antifungal', 'Antimalarial', 'Inhibition of Glycosidase', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Anesthetic', 'Antitrypanosomal', 'Anti-inflamatory', 'Antiallergenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antichagasic', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Mutagenic', 'Genotoxic', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1590/S0103-50532002000100010', 'Antitrypanosomal']","['10.1590/S0103-50532002000100010', ['Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Inhibition of Glycosidase', 'Antioxidant', 'Antitrypanosomal', 'Antiangiogenic', 'Anticancer', 'Antibacterial', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Antileishmanial', 'Antimalarial', 'Anti-inflamatory', 'Insecticidal', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Anesthetic', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Genotoxic', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1515/znc-2009-11-1212', 'Antifungal']","['10.1515/znc-2009-11-1212', ['Anticancer', 'Antibacterial', 'Cytotoxic', 'Antimalarial', 'Antioxidant', 'Antifungal', 'Antiallergenic', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Anesthetic', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Mutagenic', 'Genotoxic', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1021/np060254j', 'Anxiolytic']","['10.1021/np060254j', ['Cytotoxic', 'Anticancer', 'Antioxidant', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Antimalarial', 'Antibacterial', 'Antiallergenic', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Anesthetic', 'Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Insecticidal', 'Mutagenic', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1016/S0014-5793(02)02700-X', 'Antitrypanosomal']","['10.1016/S0014-5793(02)02700-X', ['Cytotoxic', 'Antifungal', 'Antioxidant', 'Anticancer', 'Antitrypanosomal', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antiallergenic', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Molluscicidal', 'Anesthetic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Genotoxic', 'Insecticidal', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1590/S0100-40422002000300002', 'Cytotoxic']","['10.1590/S0100-40422002000300002', ['Insecticidal', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Inhibition of Glycosidase', 'Cytotoxic', 'Antioxidant', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Antibacterial', 'Antinociceptive', 'Anticancer', 'Antileishmanial', 'Antimalarial', 'Antiallergenic', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Molluscicidal', 'Mutagenic', 'Genotoxic', 'Anesthetic', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
"['10.1080/14786410802243271', 'Antitrypanosomal']","['10.1080/14786410802243271', ['Antiallergenic', 'Cytotoxic', 'Anticancer', 'Antifungal', 'Inhibition of Glycosidase', 'Antioxidant', 'Antibacterial', 'Antitrypanosomal', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Antileishmanial', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antinociceptive', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Anesthetic', 'Insecticidal', 'Mutagenic', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Anxiolytic', 'Antiviral', 'Insect antennae response', 'Inhibition of Protease']]",doi_bioActivity
