true,restored,edge_type
"['10.1016/j.jep.2007.09.020', 'Pocos De Caldas/MG']","['10.1016/j.jep.2007.09.020', ['Ibirama/SC', 'Mogi Guacu/SP', 'Rio Claro/SP', 'Campinas/SP', 'Sao Carlos/SP', 'Rio Verde/GO', 'Sao Paulo/SP', 'Apore/GO', 'Araraquara/SP', 'Cordeiropolis/SP', 'Peruibe/SP', 'Rifaina/SP', 'N/A/ES', 'Recife/PE', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Manaus/AM', 'N/A/MS', 'Belem/PA', 'Murici/AL', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1021/cc100076k', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']","['10.1021/cc100076k', ['Campinas/SP', 'Ibirama/SC', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Rifaina/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'N/A/ES', 'Peruibe/SP', 'Araraquara/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Apore/GO', 'Rio Claro/SP', 'Manaus/AM', 'Recife/PE', 'Cordeiropolis/SP', 'N/A/MS', 'Belem/PA', 'Murici/AL', 'Rio Verde/GO', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Sao Sebastiao Do Passe/BA', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1590/s0100-40422008000700015', 'Ribeirao Preto/SP']","['10.1590/s0100-40422008000700015', ['Itaituba/PA', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Pirenopolis/GO', 'Itirapina/SP', 'Manaus/AM', 'Sao Paulo/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Rio Claro/SP', 'Mogi Guacu/SP', 'Londrina/PR', 'Maues/AM', 'Ibirama/SC', 'Sao Carlos/SP', 'Rio Verde/GO', 'Apore/GO', 'Campinas/SP', 'Murici/AL', 'Teodoro Sampaio/SP', 'Recife/PE', 'N/A/ES', 'Rifaina/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Cordeiropolis/SP', 'Peruibe/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/MS', 'Goiania/GO', 'Belem/PA', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1080/14786410802243271', 'N/A/SP']","['10.1080/14786410802243271', ['Sao Carlos/SP', 'Ibirama/SC', 'Campinas/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Rifaina/SP', 'Araraquara/SP', 'Teodoro Sampaio/SP', 'N/A/MS', 'Apore/GO', 'N/A/ES', 'Ibate/SP', 'Recife/PE', 'Peruibe/SP', 'Rio Verde/GO', 'Manaus/AM', 'Cordeiropolis/SP', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Belem/PA', 'Rio De Janeiro/RJ', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Sao Carlos/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'Araraquara/SP', 'Rifaina/SP', 'Apore/GO', 'N/A/MS', 'Recife/PE', 'Sao Paulo/SP', 'Peruibe/SP', 'N/A/ES', 'Murici/AL', 'Rio Verde/GO', 'Ibate/SP', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Belem/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Manaus/AM', 'Maues/AM', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1590/S0100-40422006000300016', 'Ibate/SP']","['10.1590/S0100-40422006000300016', ['Sao Paulo/SP', 'Manaus/AM', 'Itacoatiara/AM', 'Rio Claro/SP', 'Mogi Guacu/SP', 'Apore/GO', 'Maues/AM', 'Sao Carlos/SP', 'Ibirama/SC', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Londrina/PR', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Murici/AL', 'Ibate/SP', 'Cordeiropolis/SP', 'Rifaina/SP', 'N/A/MS', 'N/A/ES', 'Rio Verde/GO', 'Belem/PA', 'Pocos De Caldas/MG', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1021/np4006822', 'N/A/PE']","['10.1021/np4006822', ['Campinas/SP', 'Ibirama/SC', 'Peruibe/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'N/A/ES', 'Araraquara/SP', 'Sao Paulo/SP', 'Recife/PE', 'Cordeiropolis/SP', 'Apore/GO', 'Pocos De Caldas/MG', 'Belem/PA', 'Manaus/AM', 'Rifaina/SP', 'Rio Claro/SP', 'Ibate/SP', 'Murici/AL', 'Rio Verde/GO', 'N/A/MS', 'Sao Sebastiao Do Passe/BA', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.4067/S0717-97072009000300004', 'Sao Paulo/SP']","['10.4067/S0717-97072009000300004', ['Ibirama/SC', 'Sao Carlos/SP', 'Campinas/SP', 'Mogi Guacu/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Rio Claro/SP', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'Rifaina/SP', 'Pocos De Caldas/MG', 'N/A/ES', 'N/A/MS', 'Rio Verde/GO', 'Ibate/SP', 'Sao Sebastiao Do Passe/BA', 'Cordeiropolis/SP', 'Recife/PE', 'Murici/AL', 'Belem/PA', 'Manaus/AM', 'Maues/AM', 'Rio De Janeiro/RJ', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1055/s-0029-1185364', 'Pocos De Caldas/MG']","['10.1055/s-0029-1185364', ['Ibirama/SC', 'Rio Claro/SP', 'Campinas/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Rio Verde/GO', 'Sao Paulo/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Recife/PE', 'Teodoro Sampaio/SP', 'Apore/GO', 'Rifaina/SP', 'Peruibe/SP', 'N/A/ES', 'Ibate/SP', 'Murici/AL', 'Cordeiropolis/SP', 'Manaus/AM', 'Sao Sebastiao Do Passe/BA', 'N/A/MS', 'Maues/AM', 'Belem/PA', 'Rio De Janeiro/RJ', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
"['10.1590/S0100-40422009000600037', 'Piracicaba/SP']","['10.1590/S0100-40422009000600037', ['Cunha/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Sao Paulo/SP', 'Londrina/PR', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Mogi Guacu/SP', 'Ibirama/SC', 'Sao Carlos/SP', 'Apore/GO', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Rifaina/SP', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Araraquara/SP', 'Peruibe/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'N/A/ES', 'Recife/PE', 'Cordeiropolis/SP', 'Belem/PA', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/MG', 'N/A/AM', 'Santarem/PA', 'Vicosa/MG', 'N/A/PE', 'N/A/SP', 'Iguape/SP', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA']]",doi_collectionSite
