true,restored,edge_type
"['10.1590/S0100-46702007000300002', 'Ribeirao Preto/SP']","['10.1590/S0100-46702007000300002', ['Itaituba/PA', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Manaus/AM', 'Sao Paulo/SP', 'N/A/SP, Cedrela fissilis', 'Ibirama/SC', 'Londrina/PR', 'Apore/GO', 'Sao Carlos/SP', 'Belem/PA', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP', 'Ibate/SP', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'N/A/AM', 'N/A/ES', 'N/A/MG', 'Campinas/SP', 'Recife/PE', 'Goiania/GO', 'N/A/SP', 'Vicosa/MG', 'Sao Miguel Arcanjo/SP', 'Cuiaba/MT', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1021/cc100076k', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']","['10.1021/cc100076k', ['Belem/PA', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Rifaina/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'N/A/ES', 'Campinas/SP', 'Ibate/SP', 'Apore/GO', 'Recife/PE', 'N/A/MG', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Pocos De Caldas/MG', 'Manaus/AM', 'N/A/SP, Cedrela fissilis', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Vicosa/MG', 'N/A/AM', 'Goiania/GO', 'Mogi Guacu/SP', 'N/A/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Piracicaba/SP', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1016/0031-9422(91)85077-D', 'Mogi Guacu/SP']","['10.1016/0031-9422(91)85077-D', ['Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'N/A/AM', 'Belem/PA', 'N/A/MG', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Campinas/SP', 'N/A/ES', 'Ibate/SP', 'Ibirama/SC', 'Apore/GO', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'Sao Paulo/SP', 'Sao Sebastiao Do Passe/BA', 'Vicosa/MG', 'N/A/MS', 'Goiania/GO', 'Pocos De Caldas/MG', 'Cuiaba/MT', 'Londrina/PR', 'N/A/SP, Cedrela fissilis', 'Manaus/AM', 'N/A/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1080/14786410600907002', 'Campinas/SP']","['10.1080/14786410600907002', ['Sao Carlos/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Araraquara/SP', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'N/A/MS', 'Ibirama/SC', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Apore/GO', 'N/A/ES', 'Ibate/SP', 'Pocos De Caldas/MG', 'Recife/PE', 'Vicosa/MG', 'Cuiaba/MT', 'N/A/MG', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Goiania/GO', 'Manaus/AM', 'Mogi Guacu/SP', 'N/A/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1248/cpb.56.407', 'Araraquara/SP']","['10.1248/cpb.56.407', ['Campinas/SP', 'Araraquara/SP', 'Belem/PA', 'Ibate/SP', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Sao Paulo/SP', 'Apore/GO', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Sao Sebastiao Do Passe/BA', 'Ibirama/SC', 'Recife/PE', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Manaus/AM', 'N/A/ES', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Goiania/GO', 'Londrina/PR', 'N/A/SP, Cedrela fissilis', 'N/A/AM', 'Mogi Guacu/SP', 'Cuiaba/MT', 'N/A/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.3390/molecules15129205', 'Sao Paulo/SP']","['10.3390/molecules15129205', ['Ribeirao Preto/SP', 'Belem/PA', 'Apore/GO', 'Sao Carlos/SP', 'Araraquara/SP', 'N/A/MG', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Rifaina/SP', 'N/A/ES', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Vicosa/MG', 'Manaus/AM', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Cuiaba/MT', 'N/A/AM', 'Mogi Guacu/SP', 'N/A/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1515/znc-2008-5-611', 'Pocos De Caldas/MG']","['10.1515/znc-2008-5-611', ['Sao Carlos/SP', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'Campinas/SP', 'Recife/PE', 'Ibirama/SC', 'Sao Paulo/SP', 'N/A/ES', 'Ibate/SP', 'Rifaina/SP', 'Cuiaba/MT', 'Londrina/PR', 'Apore/GO', 'Pocos De Caldas/MG', 'N/A/AM', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Sao Sebastiao Do Passe/BA', 'N/A/MG', 'N/A/SP, Cedrela fissilis', 'Manaus/AM', 'Goiania/GO', 'Mogi Guacu/SP', 'N/A/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1080/14786410802243271', 'N/A/SP']","['10.1080/14786410802243271', ['Sao Carlos/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Rifaina/SP', 'N/A/MS', 'Apore/GO', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Recife/PE', 'Ibate/SP', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Vicosa/MG', 'N/A/MG', 'Cuiaba/MT', 'Manaus/AM', 'N/A/AM', 'Goiania/GO', 'N/A/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1016/j.biortech.2010.01.041', 'Araraquara/SP']","['10.1016/j.biortech.2010.01.041', ['Araraquara/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Sao Paulo/SP', 'N/A/MG', 'Apore/GO', 'Ibirama/SC', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'N/A/ES', 'Rifaina/SP', 'N/A/MS', 'Manaus/AM', 'Pocos De Caldas/MG', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'N/A/AM', 'Mogi Guacu/SP', 'Cuiaba/MT', 'N/A/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1590/S0102-695X2007000300003', 'Peruibe/SP']","['10.1590/S0102-695X2007000300003', ['Araraquara/SP', 'Campinas/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Ibate/SP', 'Recife/PE', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'N/A/ES', 'Apore/GO', 'N/A/MG', 'Sao Sebastiao Do Passe/BA', 'Manaus/AM', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Vicosa/MG', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'N/A/AM', 'Londrina/PR', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Mogi Guacu/SP', 'Cuiaba/MT', 'N/A/SP', 'Pirenopolis/GO', 'Piracicaba/SP', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
"['10.1590/S0103-50532007000700017', 'Mogi Guacu/SP']","['10.1590/S0103-50532007000700017', ['Araraquara/SP', 'Campinas/SP', 'Belem/PA', 'Sao Carlos/SP', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Ibate/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'Apore/GO', 'Ibirama/SC', 'Vicosa/MG', 'N/A/ES', 'N/A/MG', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Manaus/AM', 'N/A/MS', 'Goiania/GO', 'N/A/AM', 'Londrina/PR', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Mogi Guacu/SP', 'N/A/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Itirapina/SP', 'Maues/AM', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Murici/AL', 'Lavras/MG', 'Iguape/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Urucuca/BA', 'N/A/CE', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP']]",doi_collectionSite
