true,restored,edge_type
"['10.1055/s-0034-1368301', 'Ribeirao Preto/SP']","['10.1055/s-0034-1368301', ['Sao Carlos/SP', 'Campinas/SP', 'Araraquara/SP', 'Belem/PA', 'Sao Paulo/SP', 'Ibirama/SC', 'Pocos De Caldas/MG', 'N/A/MG', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'Urucuca/BA', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Lavras/MG', 'Recife/PE', 'N/A/ES', 'Rio Verde/GO', 'Maues/AM', 'Rio De Janeiro/RJ', 'N/A/AM', 'Manaus/AM', 'Cordeiropolis/SP', 'N/A/SP', 'Igarape-acu/PA', 'Corumba/MS', 'Londrina/PR', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itaituba/PA', 'Iguape/SP', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1002/hlca.200890147', 'Apore/GO']","['10.1002/hlca.200890147', ['Belem/PA', 'Sao Carlos/SP', 'Araraquara/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'N/A/MS', 'Campinas/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Ibate/SP', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'N/A/PE', 'Murici/AL', 'N/A/MG', 'Rio Claro/SP', 'Urucuca/BA', 'Ribeirao Preto/SP', 'Maues/AM', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cordeiropolis/SP', 'Rifaina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'Manaus/AM', 'Recife/PE', 'Lavras/MG', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/ES', 'N/A/AM', 'N/A/SP', 'Igarape-acu/PA', 'Londrina/PR', 'Corumba/MS', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itirapina/SP', 'Itaituba/PA', 'Iguape/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1590/S0102-695X2012005000106', 'Ribeirao Preto/SP']","['10.1590/S0102-695X2012005000106', ['Campinas/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Belem/PA', 'Mogi Guacu/SP', 'Rio Claro/SP', 'Ibirama/SC', 'Ribeirao Preto/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibate/SP', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'Teodoro Sampaio/SP', 'N/A/MS', 'N/A/MG', 'Rifaina/SP', 'Lavras/MG', 'Manaus/AM', 'Urucuca/BA', 'Murici/AL', 'N/A/PE', 'Recife/PE', 'Peruibe/SP', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Maues/AM', 'Cordeiropolis/SP', 'N/A/ES', 'N/A/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'Londrina/PR', 'Igarape-acu/PA', 'Corumba/MS', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itaituba/PA', 'Iguape/SP', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1016/S0031-9422(00)00248-X', 'N/A/ES']","['10.1016/S0031-9422(00)00248-X', ['Ibirama/SC', 'N/A/MS', 'Campinas/SP', 'Belem/PA', 'N/A/PE', 'N/A/MG', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Cordeiropolis/SP', 'Ibate/SP', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/ES', 'Rio Claro/SP', 'N/A/AM', 'Rifaina/SP', 'Manaus/AM', 'Recife/PE', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Lavras/MG', 'Urucuca/BA', 'Ribeirao Preto/SP', 'Rio Verde/GO', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'Chapada Dos Guimaraes/MT', 'Maues/AM', 'Londrina/PR', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itirapina/SP', 'Iguape/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1515/znc-2002-5-602', 'Londrina/PR']","['10.1515/znc-2002-5-602', ['Ibirama/SC', 'Campinas/SP', 'Pocos De Caldas/MG', 'Belem/PA', 'N/A/MG', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Sao Paulo/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'N/A/PE', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ibate/SP', 'N/A/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Rifaina/SP', 'Peruibe/SP', 'Igarape-acu/PA', 'Urucuca/BA', 'Rio De Janeiro/RJ', 'N/A/ES', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Rio Verde/GO', 'N/A/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Lavras/MG', 'Maues/AM', 'Corumba/MS', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'N/A/CE', 'Itacoatiara/AM', 'Piracicaba/SP', 'Itaituba/PA', 'Itirapina/SP', 'Iguape/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'N/A/SP, Cedrela fissilis']","['10.1590/S0103-50532006000300017', ['Urucuca/BA', 'Maues/AM', 'Rio Claro/SP', 'Ibirama/SC', 'Ribeirao Preto/SP', 'Belem/PA', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Londrina/PR', 'Manaus/AM', 'Ibate/SP', 'Teodoro Sampaio/SP', 'N/A/MS', 'Rifaina/SP', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'N/A/PE', 'Rio Verde/GO', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Cordeiropolis/SP', 'Recife/PE', 'N/A/ES', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'N/A/SP', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'Itacoatiara/AM', 'Corumba/MS', 'N/A/CE', 'Itaituba/PA', 'Piracicaba/SP', 'Itirapina/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1016/0031-9422(91)85077-D', 'Mogi Guacu/SP']","['10.1016/0031-9422(91)85077-D', ['Sao Carlos/SP', 'N/A/MG', 'Campinas/SP', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'Ibirama/SC', 'N/A/AM', 'Belem/PA', 'Araraquara/SP', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Corumba/MS', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'N/A/PE', 'Ibate/SP', 'Cordeiropolis/SP', 'Urucuca/BA', 'Chapada Dos Guimaraes/MT', 'Murici/AL', 'Lavras/MG', 'Recife/PE', 'Rio Claro/SP', 'N/A/ES', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Ribeirao Preto/SP', 'Maues/AM', 'Manaus/AM', 'N/A/SP', 'Londrina/PR', 'N/A/CE', 'Itacoatiara/AM', 'Piracicaba/SP', 'Itirapina/SP', 'Itaituba/PA', 'Iguape/SP', 'Cunha/SP', 'Pirenopolis/GO', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.3390/molecules190812031', 'Manaus/AM']","['10.3390/molecules190812031', ['Araraquara/SP', 'N/A/MS', 'Belem/PA', 'Ibirama/SC', 'N/A/PE', 'Sao Paulo/SP', 'Campinas/SP', 'Ibate/SP', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'N/A/MG', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'N/A/ES', 'Rio Claro/SP', 'Manaus/AM', 'Lavras/MG', 'Rio De Janeiro/RJ', 'Recife/PE', 'Ribeirao Preto/SP', 'Rifaina/SP', 'Murici/AL', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Urucuca/BA', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Corumba/MS', 'Londrina/PR', 'Itacoatiara/AM', 'N/A/CE', 'Iguape/SP', 'Itirapina/SP', 'Piracicaba/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1002/ps.478', 'Rio Claro/SP']","['10.1002/ps.478', ['Pocos De Caldas/MG', 'Sao Paulo/SP', 'Campinas/SP', 'Belem/PA', 'Sao Carlos/SP', 'Ibirama/SC', 'Araraquara/SP', 'Rio Verde/GO', 'Rio Claro/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Mogi Guacu/SP', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'Teodoro Sampaio/SP', 'Recife/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MG', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Ribeirao Preto/SP', 'N/A/PE', 'Urucuca/BA', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/ES', 'Murici/AL', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Maues/AM', 'Igarape-acu/PA', 'N/A/AM', 'Londrina/PR', 'Corumba/MS', 'Itacoatiara/AM', 'N/A/CE', 'Piracicaba/SP', 'Itirapina/SP', 'Itaituba/PA', 'Iguape/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
"['10.1021/np800106x', 'Recife/PE']","['10.1021/np800106x', ['Ibirama/SC', 'N/A/MG', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Belem/PA', 'N/A/PE', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Cordeiropolis/SP', 'Sao Carlos/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Ibate/SP', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Recife/PE', 'Rio Claro/SP', 'Lavras/MG', 'Igarape-acu/PA', 'Rio Verde/GO', 'N/A/AM', 'Rio De Janeiro/RJ', 'Manaus/AM', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Murici/AL', 'Ribeirao Preto/SP', 'Urucuca/BA', 'Corumba/MS', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'Maues/AM', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Itacoatiara/AM', 'N/A/CE', 'Itirapina/SP', 'Iguape/SP', 'Piracicaba/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Cuiaba/MT']]",doi_collectionSite
