true,restored,edge_type
"['10.1515/znb-2005-0715', 'Murici/AL']","['10.1515/znb-2005-0715', ['Araraquara/SP', 'N/A/SP', 'Mogi Guacu/SP', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'Belem/PA', 'Recife/PE', 'Cunha/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1002/jobm.200800093', 'Ribeirao Preto/SP']","['10.1002/jobm.200800093', ['Araraquara/SP', 'N/A/SP', 'Mogi Guacu/SP', 'N/A/MG', 'Sao Paulo/SP', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Recife/PE', 'Belem/PA', 'Ibate/SP', 'Ribeirao Preto/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1021/np0103970', 'Ibirama/SC']","['10.1021/np0103970', ['Mogi Guacu/SP', 'Araraquara/SP', 'Belem/PA', 'N/A/MG', 'Sao Paulo/SP', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'Cunha/SP', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Recife/PE', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0103-50532010000500016', 'Rio Verde/GO']","['10.1590/S0103-50532010000500016', ['Araraquara/SP', 'N/A/SP', 'Mogi Guacu/SP', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Rio Claro/SP', 'Recife/PE', 'Sao Paulo/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'Ibate/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1021/np049863m', 'Belem/PA']","['10.1021/np049863m', ['Araraquara/SP', 'Sao Paulo/SP', 'Rio Claro/SP', 'N/A/MG', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Recife/PE', 'Cunha/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0100-40422005000600011', 'Mogi Guacu/SP']","['10.1590/S0100-40422005000600011', ['Ribeirao Preto/SP', 'Rio Claro/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'N/A/MG', 'Ibate/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Recife/PE', 'Cunha/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Araraquara/SP', 'Sao Paulo/SP', 'N/A/MG', 'Rio Claro/SP', 'Mogi Guacu/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Ibate/SP', 'N/A/SP', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Pocos De Caldas/MG', 'Cunha/SP', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1080/14786410600907002', 'Campinas/SP']","['10.1080/14786410600907002', ['Araraquara/SP', 'N/A/MG', 'Sao Paulo/SP', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Recife/PE', 'Pocos De Caldas/MG', 'Cunha/SP', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1080/14786410903335232', 'Mogi Guacu/SP']","['10.1080/14786410903335232', ['Araraquara/SP', 'Sao Paulo/SP', 'N/A/MG', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Mogi Guacu/SP', 'Ibate/SP', 'N/A/SP', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Pocos De Caldas/MG', 'Cunha/SP', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0073-47212009000100009', 'Sao Carlos/SP']","['10.1590/S0073-47212009000100009', ['Araraquara/SP', 'N/A/SP', 'Mogi Guacu/SP', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Sao Paulo/SP', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Ibate/SP', 'Recife/PE', 'Cunha/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Lavras/MG', 'Rifaina/SP', 'N/A/MS', 'Campinas/SP', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/PE', 'Murici/AL', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itacoatiara/AM', 'Cuiaba/MT', 'Goiania/GO', 'Corumba/MS', 'Santarem/PA', 'Apore/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Manaus/AM', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Pirenopolis/GO']]",doi_collectionSite
