true,restored,edge_type
"['10.1055/s-0034-1368301', 'Ribeirao Preto/SP']","['10.1055/s-0034-1368301', ['Sao Miguel Arcanjo/SP', 'N/A/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Rio Verde/GO', 'N/A/MS', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'N/A/PE', 'N/A/MG', 'Urucuca/BA', 'Santarem/PA', 'Manaus/AM', 'Cordeiropolis/SP', 'Sao Paulo/SP', 'Lavras/MG', 'N/A/ES', 'Chapada Dos Guimaraes/MT', 'Murici/AL', 'Teodoro Sampaio/SP', 'Ibate/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG', 'Belem/PA', 'Rifaina/SP', 'Campinas/SP', 'Maues/AM', 'Itacoatiara/AM', 'N/A/CE', 'Londrina/PR', 'Piracicaba/SP', 'Ibirama/SC', 'Igarape-acu/PA', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Peruibe/SP', 'N/A/AM', 'Cunha/SP', 'Iguape/SP', 'Recife/PE', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1002/hlca.200890147', 'Apore/GO']","['10.1002/hlca.200890147', ['Araraquara/SP', 'N/A/MG', 'Mogi Guacu/SP', 'Ribeirao Preto/SP', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Manaus/AM', 'Sao Paulo/SP', 'Sao Carlos/SP', 'N/A/ES', 'Urucuca/BA', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Belem/PA', 'Ibate/SP', 'N/A/SP', 'Pocos De Caldas/MG', 'Maues/AM', 'Rio Claro/SP', 'Campinas/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'N/A/PE', 'Londrina/PR', 'Itacoatiara/AM', 'Piracicaba/SP', 'Rio Verde/GO', 'Ibirama/SC', 'Cordeiropolis/SP', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Pirenopolis/GO', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Igarape-acu/PA', 'N/A/AM', 'Peruibe/SP', 'Recife/PE', 'Cunha/SP', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1590/S0102-695X2012005000106', 'Ribeirao Preto/SP']","['10.1590/S0102-695X2012005000106', ['N/A/SP', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Rio Verde/GO', 'N/A/PE', 'Mogi Guacu/SP', 'N/A/MS', 'Urucuca/BA', 'N/A/MG', 'Sao Carlos/SP', 'Manaus/AM', 'N/A/ES', 'Cordeiropolis/SP', 'Sao Paulo/SP', 'Santarem/PA', 'Teodoro Sampaio/SP', 'Chapada Dos Guimaraes/MT', 'Belem/PA', 'Ibate/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Lavras/MG', 'Maues/AM', 'Campinas/SP', 'Murici/AL', 'Itacoatiara/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Piracicaba/SP', 'Ibirama/SC', 'Londrina/PR', 'N/A/CE', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'Pirenopolis/GO', 'N/A/AM', 'Peruibe/SP', 'Cunha/SP', 'Iguape/SP', 'Recife/PE', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1016/S0031-9422(00)00248-X', 'N/A/ES']","['10.1016/S0031-9422(00)00248-X', ['N/A/SP', 'N/A/PE', 'Araraquara/SP', 'Mogi Guacu/SP', 'Lavras/MG', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'N/A/MS', 'N/A/MG', 'Urucuca/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Manaus/AM', 'Cordeiropolis/SP', 'Campinas/SP', 'Murici/AL', 'Belem/PA', 'Santarem/PA', 'Ibate/SP', 'Pocos De Caldas/MG', 'N/A/ES', 'Teodoro Sampaio/SP', 'Rio Claro/SP', 'Maues/AM', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ibirama/SC', 'Chapada Dos Guimaraes/MT', 'N/A/CE', 'Igarape-acu/PA', 'Londrina/PR', 'Rifaina/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Recife/PE', 'Peruibe/SP', 'Cunha/SP', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1515/znc-2002-5-602', 'Londrina/PR']","['10.1515/znc-2002-5-602', ['N/A/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'N/A/PE', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Rio Verde/GO', 'N/A/MG', 'Lavras/MG', 'Urucuca/BA', 'Manaus/AM', 'N/A/MS', 'Cordeiropolis/SP', 'Sao Paulo/SP', 'Santarem/PA', 'Ibate/SP', 'Belem/PA', 'N/A/ES', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Murici/AL', 'Pocos De Caldas/MG', 'Campinas/SP', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Maues/AM', 'Ibirama/SC', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Londrina/PR', 'Rifaina/SP', 'Piracicaba/SP', 'N/A/CE', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Peruibe/SP', 'Cunha/SP', 'Recife/PE', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'N/A/SP, Cedrela fissilis']","['10.1590/S0103-50532006000300017', ['Rio Verde/GO', 'N/A/SP', 'Ribeirao Preto/SP', 'N/A/PE', 'Sao Miguel Arcanjo/SP', 'Cordeiropolis/SP', 'Araraquara/SP', 'Murici/AL', 'Mogi Guacu/SP', 'Lavras/MG', 'Sao Carlos/SP', 'Urucuca/BA', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'N/A/MS', 'N/A/ES', 'Teodoro Sampaio/SP', 'Sao Paulo/SP', 'Rio Claro/SP', 'Ibate/SP', 'Belem/PA', 'Pocos De Caldas/MG', 'Maues/AM', 'Igarape-acu/PA', 'Campinas/SP', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Piracicaba/SP', 'N/A/CE', 'Londrina/PR', 'Ibirama/SC', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Peruibe/SP', 'N/A/AM', 'Cunha/SP', 'Iguape/SP', 'Recife/PE', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1016/0031-9422(91)85077-D', 'Mogi Guacu/SP']","['10.1016/0031-9422(91)85077-D', ['Manaus/AM', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'Araraquara/SP', 'N/A/ES', 'N/A/SP', 'Santarem/PA', 'Urucuca/BA', 'Sao Carlos/SP', 'N/A/MG', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Belem/PA', 'Sao Paulo/SP', 'Cordeiropolis/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'N/A/PE', 'N/A/MS', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Ibirama/SC', 'Itacoatiara/AM', 'Maues/AM', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Campinas/SP', 'Piracicaba/SP', 'Rifaina/SP', 'Lavras/MG', 'Peruibe/SP', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'Cunha/SP', 'N/A/AM', 'Pirenopolis/GO', 'Igarape-acu/PA', 'N/A/CE', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Recife/PE', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.3390/molecules190812031', 'Manaus/AM']","['10.3390/molecules190812031', ['N/A/SP', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'N/A/PE', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Cordeiropolis/SP', 'Urucuca/BA', 'Chapada Dos Guimaraes/MT', 'Mogi Guacu/SP', 'N/A/MG', 'Manaus/AM', 'N/A/MS', 'Sao Carlos/SP', 'Lavras/MG', 'N/A/ES', 'Santarem/PA', 'Murici/AL', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Ibate/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Maues/AM', 'Rifaina/SP', 'N/A/CE', 'Campinas/SP', 'Igarape-acu/PA', 'Itacoatiara/AM', 'Ibirama/SC', 'Piracicaba/SP', 'Londrina/PR', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'N/A/AM', 'Cunha/SP', 'Peruibe/SP', 'Iguape/SP', 'Recife/PE', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1002/ps.478', 'Rio Claro/SP']","['10.1002/ps.478', ['Santarem/PA', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'N/A/MG', 'Mogi Guacu/SP', 'Rio Claro/SP', 'Ibate/SP', 'N/A/MS', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Urucuca/BA', 'Belem/PA', 'N/A/ES', 'Itacoatiara/AM', 'Maues/AM', 'Londrina/PR', 'Piracicaba/SP', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Ibirama/SC', 'Campinas/SP', 'Itaituba/PA', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/PE', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Murici/AL', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'N/A/CE', 'Peruibe/SP', 'Cunha/SP', 'N/A/AM', 'Recife/PE', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
"['10.1021/np800106x', 'Recife/PE']","['10.1021/np800106x', ['N/A/SP', 'N/A/PE', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Urucuca/BA', 'Sao Carlos/SP', 'N/A/MG', 'Mogi Guacu/SP', 'N/A/ES', 'Manaus/AM', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Lavras/MG', 'Sao Paulo/SP', 'Santarem/PA', 'Belem/PA', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibate/SP', 'Murici/AL', 'Maues/AM', 'Pocos De Caldas/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Campinas/SP', 'Igarape-acu/PA', 'Rifaina/SP', 'N/A/CE', 'Itacoatiara/AM', 'Ibirama/SC', 'Londrina/PR', 'Piracicaba/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'Pirenopolis/GO', 'Cunha/SP', 'Peruibe/SP', 'Iguape/SP', 'Recife/PE', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Itirapina/SP', 'Cuiaba/MT', 'Goiania/GO', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG']]",doi_collectionSite
