true,restored,edge_type
"['10.1002/cbdv.200590016', 'Antioxidant']","['10.1002/cbdv.200590016', ['Antitrypanosomal', 'Antifungal', 'Cytotoxic', 'Antioxidant', 'Insecticidal', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0103-50532007000700017', 'Antifungal']","['10.1590/S0103-50532007000700017', ['Antifungal', 'Antitrypanosomal', 'Insecticidal', 'Cytotoxic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1021/np800106x', 'Antibacterial']","['10.1021/np800106x', ['Antifungal', 'Cytotoxic', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Insecticidal', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0100-46702007000300002', 'Antifungal']","['10.1590/S0100-46702007000300002', ['Insecticidal', 'Cytotoxic', 'Antifungal', 'Antitrypanosomal', 'Antiallergenic', 'Antioxidant', 'Inhibition of Glycosidase', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1107/S1600536803019913', 'Antileishmanial']","['10.1107/S1600536803019913', ['Antifungal', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Glycosidase', 'Insecticidal', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antiallergenic', 'Anticancer', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.3390/molecules190812031', 'Insecticidal']","['10.3390/molecules190812031', ['Antifungal', 'Cytotoxic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Insecticidal', 'Antiallergenic', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0103-50532009000400008', 'Antitrypanosomal']","['10.1590/S0103-50532009000400008', ['Antifungal', 'Antitrypanosomal', 'Cytotoxic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antiallergenic', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1016/0040-4020(95)00254-6', 'Cytotoxic']","['10.1016/0040-4020(95)00254-6', ['Antifungal', 'Cytotoxic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Insecticidal', 'Antiallergenic', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1590/S0102-695X2010005000017', 'Inhibition of Glycosidase']","['10.1590/S0102-695X2010005000017', ['Antitrypanosomal', 'Cytotoxic', 'Insecticidal', 'Antifungal', 'Antioxidant', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
"['10.1016/S0031-9422(99)00132-6', 'Cytotoxic']","['10.1016/S0031-9422(99)00132-6', ['Antifungal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Anticancer', 'Antiallergenic', 'Insecticidal', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antiviral', 'Molluscicidal', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antimalarial', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Anti-inflamatory', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antileishmanial']]",doi_bioActivity
