true,restored,edge_type
"['10.1590/S0103-50532002000100019', 'Rio Claro/SP']","['10.1590/S0103-50532002000100019', ['Ibate/SP', 'Urucuca/BA', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Campinas/SP', 'Apore/GO', 'Piracicaba/SP', 'Sao Carlos/SP', 'N/A/MG', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Ribeirao Preto/SP', 'Goiania/GO', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1107/S160053680302107X', 'Manaus/AM']","['10.1107/S160053680302107X', ['Mogi Guacu/SP', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'Pocos De Caldas/MG', 'N/A/MG', 'Apore/GO', 'Campinas/SP', 'Araraquara/SP', 'Sao Carlos/SP', 'Ibate/SP', 'Piracicaba/SP', 'Sao Paulo/SP', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Recife/PE', 'Goiania/GO', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0102-695X2012005000106', 'Ribeirao Preto/SP']","['10.1590/S0102-695X2012005000106', ['Campinas/SP', 'Mogi Guacu/SP', 'Urucuca/BA', 'Apore/GO', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'Goiania/GO', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0103-50532010000500016', 'Rio Verde/GO']","['10.1590/S0103-50532010000500016', ['Mogi Guacu/SP', 'Campinas/SP', 'Urucuca/BA', 'Apore/GO', 'Chapada Dos Guimaraes/MT', 'Ibate/SP', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'Goiania/GO', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0102-695X2010005000017', 'Sao Paulo/SP']","['10.1590/S0102-695X2010005000017', ['Araraquara/SP', 'Pocos De Caldas/MG', 'Urucuca/BA', 'Apore/GO', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Rifaina/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Ibate/SP', 'N/A/MG', 'Campinas/SP', 'Sao Carlos/SP', 'Itirapina/SP', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'Goiania/GO', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1590/S0102-695X2007000300003', 'Peruibe/SP']","['10.1590/S0102-695X2007000300003', ['Sao Carlos/SP', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Araraquara/SP', 'Apore/GO', 'N/A/MG', 'Urucuca/BA', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Goiania/GO', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1016/S0031-9422(99)00132-6', 'Ibate/SP']","['10.1016/S0031-9422(99)00132-6', ['Sao Carlos/SP', 'Sao Paulo/SP', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'N/A/MG', 'Apore/GO', 'Campinas/SP', 'Urucuca/BA', 'Rifaina/SP', 'Goiania/GO', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1515/znc-2002-5-602', 'Cuiaba/MT']","['10.1515/znc-2002-5-602', ['Campinas/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'Urucuca/BA', 'Apore/GO', 'Piracicaba/SP', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Rifaina/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'Goiania/GO', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1016/S0031-9422(00)00323-X', 'Ibirama/SC']","['10.1016/S0031-9422(00)00323-X', ['Goiania/GO', 'Recife/PE', 'Araraquara/SP', 'Ibate/SP', 'Sao Paulo/SP', 'Piracicaba/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Apore/GO', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'N/A/MG', 'Urucuca/BA', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1023/B:JOEC.0000042400.14451.08', 'Vicosa/MG']","['10.1023/B:JOEC.0000042400.14451.08', ['Mogi Guacu/SP', 'Campinas/SP', 'Ibate/SP', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'Apore/GO', 'N/A/MG', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Carlos/SP', 'Rifaina/SP', 'Sao Paulo/SP', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Ribeirao Preto/SP', 'Goiania/GO', 'Itirapina/SP', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Igarape-acu/PA', 'N/A/MS', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'Itacoatiara/AM', 'Lavras/MG', 'Ibirama/SC', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Belem/PA', 'Santarem/PA', 'Cunha/SP', 'Rio Claro/SP', 'Londrina/PR', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'Manaus/AM', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP', 'Pirenopolis/GO']]",doi_collectionSite
